"Cement","BlastFurnaceSlag","FlyAsh","Water","Superplasticizer","CoarseAggregate","FineAggregate","Age","CompressiveStrength"
0.213100044863167,0,0,0.10228802153432,0,0.418124719605204,0.266487213997308,90,42.23
0.106550022431584,0.106550022431584,0,0.10228802153432,0,0.418124719605204,0.266487213997308,180,36.25
0.154751131221719,0.0171945701357466,0,0.10316742081448,0,0.421719457013575,0.30316742081448,90,50.46
0.191790040376851,0.0213100044863167,0,0.10228802153432,0,0.418124719605204,0.266487213997308,365,43.7
0.106550022431584,0.106550022431584,0,0.10228802153432,0,0.418124719605204,0.266487213997308,365,39
0.171945701357466,0,0,0.10316742081448,0,0.421719457013575,0.30316742081448,180,53.1
0.191790040376851,0.0213100044863167,0,0.10228802153432,0,0.418124719605204,0.266487213997308,90,41.54
0.191790040376851,0.0213100044863167,0,0.10228802153432,0,0.418124719605204,0.266487213997308,7,35.08
0.145726335128815,0,0,0.080170362019291,0,0.437179005386446,0.336924297465447,3,15.05
0.170480035890534,0.0426200089726335,0,0.10228802153432,0,0.418124719605204,0.266487213997308,180,40.76
0.106550022431584,0.106550022431584,0,0.10228802153432,0,0.418124719605204,0.266487213997308,7,26.26
0.170480035890534,0.0426200089726335,0,0.10228802153432,0,0.418124719605204,0.266487213997308,7,32.82
0.149170031404217,0.0639300134589502,0,0.10228802153432,0,0.418124719605204,0.266487213997308,180,39.78
0.085972850678733,0.085972850678733,0,0.10316742081448,0,0.421719457013575,0.30316742081448,180,46.93
0.106550022431584,0.106550022431584,0,0.10228802153432,0,0.418124719605204,0.266487213997308,90,33.12
0.137556561085973,0.0343891402714932,0,0.10316742081448,0,0.421719457013575,0.30316742081448,90,49.19
0.0582905340515262,0.0874358010772892,0,0.080170362019291,0,0.437179005386446,0.336924297465447,7,14.59
0.0853496067729597,0.0568997378486398,0,0.082513215007091,0,0.420473591473634,0.354763848897675,7,14.64
0.213100044863167,0,0,0.10228802153432,0,0.418124719605204,0.266487213997308,365,41.93
0.0853496067729597,0.0568997378486398,0,0.082513215007091,0,0.420473591473634,0.354763848897675,3,9.13
0.137556561085973,0.0343891402714932,0,0.10316742081448,0,0.421719457013575,0.30316742081448,180,50.95
0.149170031404217,0.0639300134589502,0,0.10228802153432,0,0.418124719605204,0.266487213997308,28,33.02
0.137556561085973,0.0343891402714932,0,0.10316742081448,0,0.421719457013575,0.30316742081448,270,54.38
0.120361990950226,0.0515837104072398,0,0.10316742081448,0,0.421719457013575,0.30316742081448,270,51.73
0.133413668445516,0,0,0.0826304011017387,0,0.417886038905147,0.366069891547599,3,9.87
0.085972850678733,0.085972850678733,0,0.10316742081448,0,0.421719457013575,0.30316742081448,270,50.66
0.120361990950226,0.0515837104072398,0,0.10316742081448,0,0.421719457013575,0.30316742081448,180,48.7
0.154751131221719,0.0171945701357466,0,0.10316742081448,0,0.421719457013575,0.30316742081448,270,55.06
0.0582905340515262,0.0874358010772892,0,0.080170362019291,0,0.437179005386446,0.336924297465447,360,44.7
0.149170031404217,0.0639300134589502,0,0.10228802153432,0,0.418124719605204,0.266487213997308,7,30.28
0.085972850678733,0.085972850678733,0,0.10316742081448,0,0.421719457013575,0.30316742081448,28,40.86
0.190121520972168,0,0,0.0572324578596629,0,0.439043512348099,0.313602508820071,28,71.99
0.154150523452312,0.0779820295111697,0,0.0701096364685516,0.00416288846756244,0.381708020773226,0.311886901327178,3,34.4
0.129553818798329,0.10842327254683,0,0.0725716412355787,0.00355621717735599,0.432907414299301,0.252987635942604,3,28.8
0.174144642491293,0.0435566482278222,0,0.0628969473468552,0.00676090964966195,0.349149764392543,0.363491087891825,3,33.4
0.174108971732896,0.0435477263416632,0,0.0620237607537894,0.00761982793936911,0.383449405981155,0.329250307251127,3,36.3
0.15222244773696,0.0380759082606048,0,0.0513902983559976,0.00949868073878628,0.345889993911102,0.40292267099655,3,29
0.196492098949284,0.0491437081161579,0,0.0749151981467693,0.00368164143294449,0.352486142136179,0.323281211218665,3,37.8
0.191522378307743,0.0478601764129369,0,0.0562724599803986,0.0131492976151584,0.34796635086573,0.343229336818033,3,40.2
0.174144642491293,0.0435566482278222,0,0.0628969473468552,0.00676090964966195,0.349149764392543,0.363491087891825,3,33.4
0.159687692623793,0.0399013766180399,0,0.0648859667146086,0.00497226217382371,0.350154099034313,0.380398602835422,3,28.1
0.217114135098688,0,0,0.0579461403293695,0.0115238445506927,0.348208083037064,0.365207796984185,3,41.3
0.174144642491293,0.0435566482278222,0,0.0628969473468552,0.00676090964966195,0.349149764392543,0.363491087891825,3,33.4
0.130988577533076,0.0873120223518777,0,0.0639740323773523,0.00587558550414989,0.3501109376284,0.361738844605144,3,25.2
0.163719338277239,0.0385869122320919,0,0.0600603047836362,0.00464509819900579,0.38578762937006,0.347200717137968,3,41.1
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,3,35.3
0.134695406125166,0.117676431424767,0,0.0764813581890812,0.00428595206391478,0.392268641810919,0.274592210386152,3,28.3
0.155545536519387,0.0619722928108861,0,0.0630789408967948,0.00651692761701779,0.46491515698008,0.247971145175834,3,28.6
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,3,35.3
0.116790405482581,0.0819531696173615,0,0.0590274944929428,0.00456881781838949,0.409806641103043,0.327853471485682,3,24.4
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,3,35.3
0.182468099255996,0.073569142524627,0,0.0773099463818114,0.00461365809052745,0.367804148135833,0.294235005611206,3,39.3
0.15931843255833,0.0772279655130143,0,0.0596167204674539,0.00898949863114453,0.386017243492829,0.308830139337229,3,40.6
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,3,35.3
0.140102827763496,0.0783647068579484,0,0.0725184509494983,0.00393896674682809,0.391699145866158,0.313375901816071,3,24.1
0.154150523452312,0.0779820295111697,0,0.0701096364685516,0.00416288846756244,0.381708020773226,0.311886901327178,7,46.2
0.129553818798329,0.10842327254683,0,0.0725716412355787,0.00355621717735599,0.432907414299301,0.252987635942604,7,42.8
0.174144642491293,0.0435566482278222,0,0.0628969473468552,0.00676090964966195,0.349149764392543,0.363491087891825,7,49.2
0.174108971732896,0.0435477263416632,0,0.0620237607537894,0.00761982793936911,0.383449405981155,0.329250307251127,7,46.8
0.15222244773696,0.0380759082606048,0,0.0513902983559976,0.00949868073878628,0.345889993911102,0.40292267099655,7,45.7
0.196492098949284,0.0491437081161579,0,0.0749151981467693,0.00368164143294449,0.352486142136179,0.323281211218665,7,55.6
0.191522378307743,0.0478601764129369,0,0.0562724599803986,0.0131492976151584,0.34796635086573,0.343229336818033,7,54.9
0.174144642491293,0.0435566482278222,0,0.0628969473468552,0.00676090964966195,0.349149764392543,0.363491087891825,7,49.2
0.159687692623793,0.0399013766180399,0,0.0648859667146086,0.00497226217382371,0.350154099034313,0.380398602835422,7,34.9
0.217114135098688,0,0,0.0579461403293695,0.0115238445506927,0.348208083037064,0.365207796984185,7,46.9
0.174144642491293,0.0435566482278222,0,0.0628969473468552,0.00676090964966195,0.349149764392543,0.363491087891825,7,49.2
0.130988577533076,0.0873120223518777,0,0.0639740323773523,0.00587558550414989,0.3501109376284,0.361738844605144,7,33.4
0.163719338277239,0.0385869122320919,0,0.0600603047836362,0.00464509819900579,0.38578762937006,0.347200717137968,7,54.1
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,7,55.9
0.134695406125166,0.117676431424767,0,0.0764813581890812,0.00428595206391478,0.392268641810919,0.274592210386152,7,49.8
0.155545536519387,0.0619722928108861,0,0.0630789408967948,0.00651692761701779,0.46491515698008,0.247971145175834,7,47.1
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,7,55.9
0.116790405482581,0.0819531696173615,0,0.0590274944929428,0.00456881781838949,0.409806641103043,0.327853471485682,7,38
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,7,55.9
0.182468099255996,0.073569142524627,0,0.0773099463818114,0.00461365809052745,0.367804148135833,0.294235005611206,7,56.1
0.15931843255833,0.0772279655130143,0,0.0596167204674539,0.00898949863114453,0.386017243492829,0.308830139337229,7,59.09
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,7,22.9
0.140102827763496,0.0783647068579484,0,0.0725184509494983,0.00393896674682809,0.391699145866158,0.313375901816071,7,35.1
0.154150523452312,0.0779820295111697,0,0.0701096364685516,0.00416288846756244,0.381708020773226,0.311886901327178,28,61.09
0.129553818798329,0.10842327254683,0,0.0725716412355787,0.00355621717735599,0.432907414299301,0.252987635942604,28,59.8
0.174144642491293,0.0435566482278222,0,0.0628969473468552,0.00676090964966195,0.349149764392543,0.363491087891825,28,60.29
0.174108971732896,0.0435477263416632,0,0.0620237607537894,0.00761982793936911,0.383449405981155,0.329250307251127,28,61.8
0.15222244773696,0.0380759082606048,0,0.0513902983559976,0.00949868073878628,0.345889993911102,0.40292267099655,28,56.7
0.196492098949284,0.0491437081161579,0,0.0749151981467693,0.00368164143294449,0.352486142136179,0.323281211218665,28,68.3
0.191522378307743,0.0478601764129369,0,0.0562724599803986,0.0131492976151584,0.34796635086573,0.343229336818033,28,66.9
0.174144642491293,0.0435566482278222,0,0.0628969473468552,0.00676090964966195,0.349149764392543,0.363491087891825,28,60.29
0.159687692623793,0.0399013766180399,0,0.0648859667146086,0.00497226217382371,0.350154099034313,0.380398602835422,28,50.7
0.217114135098688,0,0,0.0579461403293695,0.0115238445506927,0.348208083037064,0.365207796984185,28,56.4
0.174144642491293,0.0435566482278222,0,0.0628969473468552,0.00676090964966195,0.349149764392543,0.363491087891825,28,60.29
0.130988577533076,0.0873120223518777,0,0.0639740323773523,0.00587558550414989,0.3501109376284,0.361738844605144,28,55.5
0.163719338277239,0.0385869122320919,0,0.0600603047836362,0.00464509819900579,0.38578762937006,0.347200717137968,28,68.5
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,28,71.3
0.134695406125166,0.117676431424767,0,0.0764813581890812,0.00428595206391478,0.392268641810919,0.274592210386152,28,74.7
0.155545536519387,0.0619722928108861,0,0.0630789408967948,0.00651692761701779,0.46491515698008,0.247971145175834,28,52.2
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,28,71.3
0.116790405482581,0.0819531696173615,0,0.0590274944929428,0.00456881781838949,0.409806641103043,0.327853471485682,28,67.7
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,28,71.3
0.182468099255996,0.073569142524627,0,0.0773099463818114,0.00461365809052745,0.367804148135833,0.294235005611206,28,66
0.15931843255833,0.0772279655130143,0,0.0596167204674539,0.00898949863114453,0.386017243492829,0.308830139337229,28,74.5
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,28,71.3
0.140102827763496,0.0783647068579484,0,0.0725184509494983,0.00393896674682809,0.391699145866158,0.313375901816071,28,49.9
0.154150523452312,0.0779820295111697,0,0.0701096364685516,0.00416288846756244,0.381708020773226,0.311886901327178,56,63.4
0.129553818798329,0.10842327254683,0,0.0725716412355787,0.00355621717735599,0.432907414299301,0.252987635942604,56,64.9
0.174144642491293,0.0435566482278222,0,0.0628969473468552,0.00676090964966195,0.349149764392543,0.363491087891825,56,64.3
0.174108971732896,0.0435477263416632,0,0.0620237607537894,0.00761982793936911,0.383449405981155,0.329250307251127,56,64.9
0.15222244773696,0.0380759082606048,0,0.0513902983559976,0.00949868073878628,0.345889993911102,0.40292267099655,56,60.2
0.196492098949284,0.0491437081161579,0,0.0749151981467693,0.00368164143294449,0.352486142136179,0.323281211218665,56,72.3
0.191522378307743,0.0478601764129369,0,0.0562724599803986,0.0131492976151584,0.34796635086573,0.343229336818033,56,69.3
0.174144642491293,0.0435566482278222,0,0.0628969473468552,0.00676090964966195,0.349149764392543,0.363491087891825,56,64.3
0.159687692623793,0.0399013766180399,0,0.0648859667146086,0.00497226217382371,0.350154099034313,0.380398602835422,56,55.2
0.217114135098688,0,0,0.0579461403293695,0.0115238445506927,0.348208083037064,0.365207796984185,56,58.8
0.174144642491293,0.0435566482278222,0,0.0628969473468552,0.00676090964966195,0.349149764392543,0.363491087891825,56,64.3
0.130988577533076,0.0873120223518777,0,0.0639740323773523,0.00587558550414989,0.3501109376284,0.361738844605144,56,66.1
0.163719338277239,0.0385869122320919,0,0.0600603047836362,0.00464509819900579,0.38578762937006,0.347200717137968,56,73.7
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,56,77.3
0.134695406125166,0.117676431424767,0,0.0764813581890812,0.00428595206391478,0.392268641810919,0.274592210386152,56,80.2
0.155545536519387,0.0619722928108861,0,0.0630789408967948,0.00651692761701779,0.46491515698008,0.247971145175834,56,54.9
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,56,77.3
0.116790405482581,0.0819531696173615,0,0.0590274944929428,0.00456881781838949,0.409806641103043,0.327853471485682,56,72.99
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,56,77.3
0.182468099255996,0.073569142524627,0,0.0773099463818114,0.00461365809052745,0.367804148135833,0.294235005611206,56,71.7
0.15931843255833,0.0772279655130143,0,0.0596167204674539,0.00898949863114453,0.386017243492829,0.308830139337229,56,79.4
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,56,77.3
0.140102827763496,0.0783647068579484,0,0.0725184509494983,0.00393896674682809,0.391699145866158,0.313375901816071,56,59.89
0.154150523452312,0.0779820295111697,0,0.0701096364685516,0.00416288846756244,0.381708020773226,0.311886901327178,91,64.9
0.129553818798329,0.10842327254683,0,0.0725716412355787,0.00355621717735599,0.432907414299301,0.252987635942604,91,66.6
0.174144642491293,0.0435566482278222,0,0.0628969473468552,0.00676090964966195,0.349149764392543,0.363491087891825,91,65.2
0.174108971732896,0.0435477263416632,0,0.0620237607537894,0.00761982793936911,0.383449405981155,0.329250307251127,91,66.7
0.15222244773696,0.0380759082606048,0,0.0513902983559976,0.00949868073878628,0.345889993911102,0.40292267099655,91,62.5
0.196492098949284,0.0491437081161579,0,0.0749151981467693,0.00368164143294449,0.352486142136179,0.323281211218665,91,74.19
0.191522378307743,0.0478601764129369,0,0.0562724599803986,0.0131492976151584,0.34796635086573,0.343229336818033,91,70.7
0.174144642491293,0.0435566482278222,0,0.0628969473468552,0.00676090964966195,0.349149764392543,0.363491087891825,91,65.2
0.159687692623793,0.0399013766180399,0,0.0648859667146086,0.00497226217382371,0.350154099034313,0.380398602835422,91,57.6
0.217114135098688,0,0,0.0579461403293695,0.0115238445506927,0.348208083037064,0.365207796984185,91,59.2
0.174144642491293,0.0435566482278222,0,0.0628969473468552,0.00676090964966195,0.349149764392543,0.363491087891825,91,65.2
0.130988577533076,0.0873120223518777,0,0.0639740323773523,0.00587558550414989,0.3501109376284,0.361738844605144,91,68.1
0.163719338277239,0.0385869122320919,0,0.0600603047836362,0.00464509819900579,0.38578762937006,0.347200717137968,91,75.5
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,91,79.3
0.155545536519387,0.0619722928108861,0,0.0630789408967948,0.00651692761701779,0.46491515698008,0.247971145175834,91,56.5
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,91,79.3
0.116790405482581,0.0819531696173615,0,0.0590274944929428,0.00456881781838949,0.409806641103043,0.327853471485682,91,76.8
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,91,79.3
0.182468099255996,0.073569142524627,0,0.0773099463818114,0.00461365809052745,0.367804148135833,0.294235005611206,91,73.3
0.15931843255833,0.0772279655130143,0,0.0596167204674539,0.00898949863114453,0.386017243492829,0.308830139337229,91,82.6
0.149304125833814,0.0778226138516017,0,0.0678992011858684,0.00477641439512476,0.388989541299514,0.311208103434077,91,79.3
0.140102827763496,0.0783647068579484,0,0.0725184509494983,0.00393896674682809,0.391699145866158,0.313375901816071,91,67.8
0.094626217929626,0,0.0411436837850487,0.0805429094158192,0.00191464919371995,0.411479385610348,0.370293154065438,3,11.58
0.094626217929626,0,0.0411436837850487,0.0805429094158192,0.00191464919371995,0.411479385610348,0.370293154065438,14,24.45
0.094626217929626,0,0.0411436837850487,0.0805429094158192,0.00191464919371995,0.411479385610348,0.370293154065438,28,24.89
0.094626217929626,0,0.0411436837850487,0.0805429094158192,0.00191464919371995,0.411479385610348,0.370293154065438,56,29.45
0.094626217929626,0,0.0411436837850487,0.0805429094158192,0.00191464919371995,0.411479385610348,0.370293154065438,100,40.71
0.100339041242865,0,0.0405991159177718,0.0849319771683619,0.00197416419896142,0.406420325307927,0.365735376164113,3,10.38
0.100339041242865,0,0.0405991159177718,0.0849319771683619,0.00197416419896142,0.406420325307927,0.365735376164113,14,22.14
0.100339041242865,0,0.0405991159177718,0.0849319771683619,0.00197416419896142,0.406420325307927,0.365735376164113,28,22.84
0.100339041242865,0,0.0405991159177718,0.0849319771683619,0.00197416419896142,0.406420325307927,0.365735376164113,56,27.66
0.100339041242865,0,0.0405991159177718,0.0849319771683619,0.00197416419896142,0.406420325307927,0.365735376164113,100,34.56
0.0817861043434428,0,0.0422162480047047,0.0695622952196925,0.00315046626900781,0.422750567083928,0.380534319079224,3,12.45
0.0817861043434428,0,0.0422162480047047,0.0695622952196925,0.00315046626900781,0.422750567083928,0.380534319079224,14,24.99
0.0817861043434428,0,0.0422162480047047,0.0695622952196925,0.00315046626900781,0.422750567083928,0.380534319079224,28,25.72
0.0817861043434428,0,0.0422162480047047,0.0695622952196925,0.00315046626900781,0.422750567083928,0.380534319079224,56,33.96
0.0817861043434428,0,0.0422162480047047,0.0695622952196925,0.00315046626900781,0.422750567083928,0.380534319079224,100,37.34
0.0801260504201681,0,0.0526890756302521,0.068109243697479,0.00327731092436975,0.457983193277311,0.33781512605042,3,15.04
0.0801260504201681,0,0.0526890756302521,0.068109243697479,0.00327731092436975,0.457983193277311,0.33781512605042,14,21.06
0.0801260504201681,0,0.0526890756302521,0.068109243697479,0.00327731092436975,0.457983193277311,0.33781512605042,28,26.4
0.0801260504201681,0,0.0526890756302521,0.068109243697479,0.00327731092436975,0.457983193277311,0.33781512605042,56,35.34
0.0801260504201681,0,0.0526890756302521,0.068109243697479,0.00327731092436975,0.457983193277311,0.33781512605042,100,40.57
0.0900025460409064,0,0.0515997623695154,0.0765085292370364,0.00241873886107103,0.448782143766443,0.330688279725028,3,12.47
0.0900025460409064,0,0.0515997623695154,0.0765085292370364,0.00241873886107103,0.448782143766443,0.330688279725028,14,20.92
0.0900025460409064,0,0.0515997623695154,0.0765085292370364,0.00241873886107103,0.448782143766443,0.330688279725028,28,24.9
0.0900025460409064,0,0.0515997623695154,0.0765085292370364,0.00241873886107103,0.448782143766443,0.330688279725028,56,34.2
0.0900025460409064,0,0.0515997623695154,0.0765085292370364,0.00241873886107103,0.448782143766443,0.330688279725028,100,39.61
0.09844204759459,0,0.0506334531758261,0.0836757404554015,0.0019688409518918,0.440592364321178,0.324687553501113,3,10.03
0.09844204759459,0,0.0506334531758261,0.0836757404554015,0.0019688409518918,0.440592364321178,0.324687553501113,14,20.08
0.09844204759459,0,0.0506334531758261,0.0836757404554015,0.0019688409518918,0.440592364321178,0.324687553501113,28,24.48
0.09844204759459,0,0.0506334531758261,0.0836757404554015,0.0019688409518918,0.440592364321178,0.324687553501113,56,31.54
0.09844204759459,0,0.0506334531758261,0.0836757404554015,0.0019688409518918,0.440592364321178,0.324687553501113,100,35.34
0.0800252312867956,0,0.0526492851135408,0.0680824222035324,0.00416316232127839,0.457569386038688,0.337510513036165,3,9.45
0.0800252312867956,0,0.0526492851135408,0.0680824222035324,0.00416316232127839,0.457569386038688,0.337510513036165,14,22.72
0.0800252312867956,0,0.0526492851135408,0.0680824222035324,0.00416316232127839,0.457569386038688,0.337510513036165,28,28.47
0.0800252312867956,0,0.0526492851135408,0.0680824222035324,0.00416316232127839,0.457569386038688,0.337510513036165,56,38.56
0.0800252312867956,0,0.0526492851135408,0.0680824222035324,0.00416316232127839,0.457569386038688,0.337510513036165,100,40.39
0.0707079306968626,0,0.0695159848452599,0.0751351581456728,0.00191562726150441,0.450640670895236,0.332084628155464,3,10.76
0.0707079306968626,0,0.0695159848452599,0.0751351581456728,0.00191562726150441,0.450640670895236,0.332084628155464,14,25.48
0.0707079306968626,0,0.0695159848452599,0.0751351581456728,0.00191562726150441,0.450640670895236,0.332084628155464,28,21.54
0.0707079306968626,0,0.0695159848452599,0.0751351581456728,0.00191562726150441,0.450640670895236,0.332084628155464,56,28.63
0.0707079306968626,0,0.0695159848452599,0.0751351581456728,0.00191562726150441,0.450640670895236,0.332084628155464,100,33.54
0.0717887360054696,0.0179899153918468,0.0699940176053329,0.0520468336039655,0.00243568925732843,0.452397231005897,0.33334757713016,3,7.75
0.0717887360054696,0.0179899153918468,0.0699940176053329,0.0520468336039655,0.00243568925732843,0.452397231005897,0.33334757713016,14,17.82
0.0717887360054696,0.0179899153918468,0.0699940176053329,0.0520468336039655,0.00243568925732843,0.452397231005897,0.33334757713016,28,24.24
0.0717887360054696,0.0179899153918468,0.0699940176053329,0.0520468336039655,0.00243568925732843,0.452397231005897,0.33334757713016,56,32.85
0.0717887360054696,0.0179899153918468,0.0699940176053329,0.0520468336039655,0.00243568925732843,0.452397231005897,0.33334757713016,100,39.23
0.0899372922015067,0.0412861411556753,0.0103110138462186,0.0764698455452212,0.00290391818526156,0.448550145195909,0.330541643870208,3,18
0.0899372922015067,0.0412861411556753,0.0103110138462186,0.0764698455452212,0.00290391818526156,0.448550145195909,0.330541643870208,14,30.39
0.0899372922015067,0.0412861411556753,0.0103110138462186,0.0764698455452212,0.00290391818526156,0.448550145195909,0.330541643870208,28,45.71
0.0899372922015067,0.0412861411556753,0.0103110138462186,0.0764698455452212,0.00290391818526156,0.448550145195909,0.330541643870208,56,50.77
0.0899372922015067,0.0412861411556753,0.0103110138462186,0.0764698455452212,0.00290391818526156,0.448550145195909,0.330541643870208,100,53.9
0.0899718049067879,0.0412826663300088,0.0103101460253335,0.0764634095021672,0.00281950932121365,0.448596557673694,0.330555906240795,3,13.18
0.0899718049067879,0.0412826663300088,0.0103101460253335,0.0764634095021672,0.00281950932121365,0.448596557673694,0.330555906240795,14,17.84
0.0899718049067879,0.0412826663300088,0.0103101460253335,0.0764634095021672,0.00281950932121365,0.448596557673694,0.330555906240795,28,40.23
0.0899718049067879,0.0412826663300088,0.0103101460253335,0.0764634095021672,0.00281950932121365,0.448596557673694,0.330555906240795,56,47.13
0.0899718049067879,0.0412826663300088,0.0103101460253335,0.0764634095021672,0.00281950932121365,0.448596557673694,0.330555906240795,100,49.97
0.0983768041457878,0,0.0506231530258255,0.083601010749925,0.00261253158593516,0.440318643196711,0.324467857295816,3,13.36
0.0983768041457878,0,0.0506231530258255,0.083601010749925,0.00261253158593516,0.440318643196711,0.324467857295816,14,22.32
0.0983768041457878,0,0.0506231530258255,0.083601010749925,0.00261253158593516,0.440318643196711,0.324467857295816,28,24.54
0.0983768041457878,0,0.0506231530258255,0.083601010749925,0.00261253158593516,0.440318643196711,0.324467857295816,56,31.35
0.0983768041457878,0,0.0506231530258255,0.083601010749925,0.00261253158593516,0.440318643196711,0.324467857295816,100,40.86
